"","Geneid","TPM"
"48","LOC_Os01g01510",110.174325697713
"49","LOC_Os01g01520",269.366985213394
"50","LOC_Os01g01530",0.137163089285889
"51","LOC_Os01g01540",0
"52","LOC_Os01g01550",0.40883015924053
"53","LOC_Os01g01560",2.23196187699582
"54","LOC_Os01g01570",107.390363325085
"55","LOC_Os01g01580",12.300943273912
"56","LOC_Os01g01590",3.90724611629512
"57","LOC_Os01g01600",18.1135521775877
"58","LOC_Os01g01610",15.6693530155653
"59","LOC_Os01g01620",170.184860320366
"60","LOC_Os01g01640",174.248968233683
"61","LOC_Os01g01650",50.6029539417448
"62","LOC_Os01g01660",235.76188741565
"63","LOC_Os01g01670",77.8895577922681
"64","LOC_Os01g01680",19.0509877310935
"65","LOC_Os01g01689",56.7027264587601
"66","LOC_Os01g01700",216.589080259702
"67","LOC_Os01g01710",199.191269182517
"68","LOC_Os01g01720",66.6132384597962
"69","LOC_Os01g01730",0.0933487790854493
"70","LOC_Os01g01740",46.9598352314719
"71","LOC_Os01g01760",18.5560824904169
"72","LOC_Os01g01770",8.28612710841854
"73","LOC_Os01g01780",28.5472647320951
"74","LOC_Os01g01790",109.576166880533
"75","LOC_Os01g01800",46.1932243596217
"76","LOC_Os01g01810",0.189844612729093
"77","LOC_Os01g01830",68.6175267592133
"78","LOC_Os01g01840",6.68191528278879
"79","LOC_Os01g01850",0.0180793237055176
"80","LOC_Os01g01860",0.0349855615217459
"81","LOC_Os01g01870",240.307354719462
"82","LOC_Os01g01880",1.06113650702172
"83","LOC_Os01g01890",62.595919093649
"84","LOC_Os01g01900",0.0149416611870783
"85","LOC_Os01g01910",48.3753852780824
"86","LOC_Os01g01920",95.1503292109731
"87","LOC_Os01g01925",0.0963982804405386
"88","LOC_Os01g01930",8.79056986870453
"89","LOC_Os01g01940",11.1404951249737
"90","LOC_Os01g01950",3.17835425543957
"91","LOC_Os01g01960",189.598669216327
"92","LOC_Os01g01970",42.0734231404261
"93","LOC_Os01g01980",0.742403428477331
"94","LOC_Os01g01990",0.784772244703658
"95","LOC_Os01g02000",89.2111981196142
"96","LOC_Os01g02010",173.439995107579
"97","LOC_Os01g02020",130.648066236925
"98","LOC_Os01g02040",64.3476076156434
"99","LOC_Os01g02050",46.3203675483844
"100","LOC_Os01g02060",100.268477495639
"101","LOC_Os01g02070",2.23045357656256
"102","LOC_Os01g02080",66.1000487204909
"103","LOC_Os01g02090",251.734328126852
"104","LOC_Os01g02100",48.4694635154851
"105","LOC_Os01g02110",14.5167585101034
"106","LOC_Os01g02120",61.3484776359693
"107","LOC_Os01g02130",10.5722901408866
"108","LOC_Os01g02139",210.066058092937
"109","LOC_Os01g02150",552.903423309858
"110","LOC_Os01g02160",145.757018002624
"111","LOC_Os01g02170",12.5897603853546
"112","LOC_Os01g02180",84.1354780956335
"113","LOC_Os01g02190",2.7220468624202
"114","LOC_Os01g02200",158.224612905064
"115","LOC_Os01g02210",0.0749585545165381
"116","LOC_Os01g02220",0
"117","LOC_Os01g02230",0.0659688677464434
"118","LOC_Os01g02240",0.0097294120710356
"119","LOC_Os01g02250",0.316988467976482
"120","LOC_Os01g02260",0.0900710488890436
"121","LOC_Os01g02270",4.43027403039234
"122","LOC_Os01g02280",0.123571886880673
"123","LOC_Os01g02290",64.5518647034107
"124","LOC_Os01g02300",22.2413960943947
"125","LOC_Os01g02310",5.62179580369632
"126","LOC_Os01g02320",22.5642763133113
"127","LOC_Os01g02334",44.2474027667427
"128","LOC_Os01g02350",37.8016709549905
"129","LOC_Os01g02360",22.9964737996391
"130","LOC_Os01g02370",10.5805492060345
"131","LOC_Os01g02380",0.0512227304387135
"132","LOC_Os01g02390",57.5414053810743
"133","LOC_Os01g02400",24.0190329068153
"134","LOC_Os01g02410",0.0224914350979087
"135","LOC_Os01g02420",13.0231443802594
"136","LOC_Os01g02430",6.2075431118815
"137","LOC_Os01g02440",2.05249434831225
"138","LOC_Os01g02450",4.11265505921582
"139","LOC_Os01g02460",0.487996540984235
"140","LOC_Os01g02470",9.91419898429562
"141","LOC_Os01g02480",0.117043012632114
"142","LOC_Os01g02490",12.2759576620493
"143","LOC_Os01g02500",165.896409386779
"144","LOC_Os01g02510",38.7499525716195
"145","LOC_Os01g02520",19.4863989674843
"146","LOC_Os01g02530",7.38877599709898
"147","LOC_Os01g02540",0.133421365040012
"148","LOC_Os01g02550",11.0323885999853
"149","LOC_Os01g02560",25.6306452660251
"150","LOC_Os01g02570",15.5684182508556
"151","LOC_Os01g02580",8.63364267568441
"152","LOC_Os01g02590",18.4276707710686
"153","LOC_Os01g02600",18.3064796994082
"154","LOC_Os01g02610",0.293427749730718
"155","LOC_Os01g02629",0.0272363902135317
"156","LOC_Os01g02650",0.016961109796051
"157","LOC_Os01g02660",0
"158","LOC_Os01g02670",0.0558746493824518
"159","LOC_Os01g02680",0.330462907202367
"160","LOC_Os01g02690",3.15727838609998
"161","LOC_Os01g02700",21.4306434133622
"162","LOC_Os01g02710",80.5321346982633
"163","LOC_Os01g02720",156.555335323847
"164","LOC_Os01g02730",8.0851725154142
"165","LOC_Os01g02740",0.462694675827136
"166","LOC_Os01g02750",13.9876747527156
"167","LOC_Os01g02760",6.79563271952877
"168","LOC_Os01g02770",17.5238199060274
"169","LOC_Os01g02780",29.3400691620384
"170","LOC_Os01g02790",5.81818841847929
"171","LOC_Os01g02800",0.471891049104213
"172","LOC_Os01g02810",0.672996466122351
"173","LOC_Os01g02830",23.851440380642
"174","LOC_Os01g02840",8.37478549934366
"175","LOC_Os01g02850",52.3905667472735
"176","LOC_Os01g02860",24.7078831773752
"177","LOC_Os01g02870",142.494374320005
"178","LOC_Os01g02880",261.459698502773
"179","LOC_Os01g02884",83.5356618342751
"180","LOC_Os01g02890",119.8623457365
"181","LOC_Os01g02900",179.466417409536
"182","LOC_Os01g02910",11.7751423638239
"183","LOC_Os01g02920",138.383364454235
"184","LOC_Os01g02930",89.3268987252484
"185","LOC_Os01g02940",234.988525709792
"186","LOC_Os01g02950",1.65781856490082
"187","LOC_Os01g02960",66.809206606833
"188","LOC_Os01g02970",0
"189","LOC_Os01g02980",42.3367818300058
"190","LOC_Os01g02990",0
"191","LOC_Os01g03010",0
"192","LOC_Os01g03020",46.793808094174
"193","LOC_Os01g03030",45.3719620519549
"194","LOC_Os01g03040",117.474498085486
"195","LOC_Os01g03050",27.2053898478186
"196","LOC_Os01g03060",342.868987681445
"197","LOC_Os01g03070",292.089013043692
"198","LOC_Os01g03080",13.2151269955908
"199","LOC_Os01g03090",71.7653559036487
"200","LOC_Os01g03100",24.3739525463158
"201","LOC_Os01g03110",162.325711113625
"202","LOC_Os01g03130",98.2829500656446
"203","LOC_Os01g03144",81.4247984714873
"204","LOC_Os01g03160",41.8064597032224
"205","LOC_Os01g03170",71.7903808834882
"206","LOC_Os01g03180",150.194935773896
"207","LOC_Os01g03190",93.0244049850683
"208","LOC_Os01g03200",0
"209","LOC_Os01g03210",5.95842181781813
"210","LOC_Os01g03220",0.884966419974932
"211","LOC_Os01g03230",10.1602735972301
"212","LOC_Os01g03240",0
"213","LOC_Os01g03250",2.71274446526776
"214","LOC_Os01g03260",0.0990248529772761
"215","LOC_Os01g03270",3.98256329984785
"216","LOC_Os01g03280",0
"217","LOC_Os01g03290",36.7075110533438
"218","LOC_Os01g03300",5.34298080357822
"219","LOC_Os01g03310",554.290949562606
"220","LOC_Os01g03320",321.827301085291
"221","LOC_Os01g03330",199.696707664287
"222","LOC_Os01g03340",2649.30315887256
"223","LOC_Os01g03350",0.168249330658663
"224","LOC_Os01g03360",3598.25825793291
"225","LOC_Os01g03370",6.20642411331804
"226","LOC_Os01g03380",8.49968594544242
"227","LOC_Os01g03390",738.509267223117
"228","LOC_Os01g03400",0
"229","LOC_Os01g03410",0.863361922556555
"230","LOC_Os01g03420",0.0481424137542676
"231","LOC_Os01g03429",0.115763252211582
"232","LOC_Os01g03440",0.125380242674666
"233","LOC_Os01g03452",0.071036159816508
"234","LOC_Os01g03464",0
"235","LOC_Os01g03480",25.3440131236929
"236","LOC_Os01g03490",315.527681760611
"237","LOC_Os01g03500",23.4422276594592
"238","LOC_Os01g03510",87.6543053278135
"239","LOC_Os01g03520",68.0066681210486
"240","LOC_Os01g03530",22.4493841251641
"241","LOC_Os01g03549",31.0626175833961
"242","LOC_Os01g03570",99.0098825564414
"243","LOC_Os01g03580",0.0309977954362949
"244","LOC_Os01g03590",0.0279663749029663
"245","LOC_Os01g03600",0.0579076273844973
"246","LOC_Os01g03610",0.0196135759739608
"247","LOC_Os01g03620",62.9064638671156
"248","LOC_Os01g03630",124.670079902624
"249","LOC_Os01g03640",5.76650705596833
"250","LOC_Os01g03650",54.0124031077403
"251","LOC_Os01g03660",33.3181682818052
"252","LOC_Os01g03670",0.581418171889422
"253","LOC_Os01g03680",370.585134342866
"254","LOC_Os01g03690",39.2819198605728
"255","LOC_Os01g03710",23.1797944377577
"256","LOC_Os01g03720",17.8980988249964
"257","LOC_Os01g03730",152.980211806779
"258","LOC_Os01g03740",18.2785449089489
"259","LOC_Os01g03750",129.513997514313
"260","LOC_Os01g03760",228.533516695077
"261","LOC_Os01g03770",0.196537673427508
"262","LOC_Os01g03780",0.0162632815024642
"263","LOC_Os01g03790",0
"264","LOC_Os01g03800",0.0342236886892582
"265","LOC_Os01g03810",0.703554195085941
"266","LOC_Os01g03820",53.0759180372105
"267","LOC_Os01g03830",0.0177604765774897
"268","LOC_Os01g03840",98.1975850481548
"269","LOC_Os01g03860",0
"270","LOC_Os01g03870",29.3599792255022
"271","LOC_Os01g03880",0
"272","LOC_Os01g03890",35.132035241162
"273","LOC_Os01g03900",13.1279234713524
"274","LOC_Os01g03914",174.457699607222
"275","LOC_Os01g03930",1.82614176659941
"276","LOC_Os01g03940",37.7801645196134
"277","LOC_Os01g03950",405.728399547869
"278","LOC_Os01g03960",0.167241973917177
"279","LOC_Os01g03970",0.385943016731948
"280","LOC_Os01g03980",167.935520576931
"281","LOC_Os01g03989",0.163605926416942
"282","LOC_Os01g04000",0.137062223597928
"283","LOC_Os01g04005",0.0208350415170773
"284","LOC_Os01g04010",357.27672582102
"285","LOC_Os01g04020",545.290506466384
"286","LOC_Os01g04030",71.7752890680358
"287","LOC_Os01g04040",3.63078765756764
"288","LOC_Os01g04050",660.85349273474
"289","LOC_Os01g04070",2.94730584158795
"290","LOC_Os01g04080",20.7415259995498
"291","LOC_Os01g04090",0.219829376557938
"292","LOC_Os01g04100",28.0514413974162
"293","LOC_Os01g04110",42.554407456873
"294","LOC_Os01g04120",23.6639055175111
"295","LOC_Os01g04130",49.5029874251588
"296","LOC_Os01g04140",0
"297","LOC_Os01g04150",0.0327071118336303
"298","LOC_Os01g04160",113.502197402934
"299","LOC_Os01g04170",69.9561329730149
"300","LOC_Os01g04180",0
"301","LOC_Os01g04190",336.736622726186
"302","LOC_Os01g04200",70.0873713282307
"303","LOC_Os01g04210",1.78567704739546
"304","LOC_Os01g04220",0.976621788304643
"305","LOC_Os01g04230",33.9119274273957
"306","LOC_Os01g04250",6.84400454946925
"307","LOC_Os01g04260",289.155988526621
"308","LOC_Os01g04270",0.176850707578589
"309","LOC_Os01g04280",195.999441846393
"310","LOC_Os01g04290",26.5744883004052
"311","LOC_Os01g04300",67.0731209862347
"312","LOC_Os01g04310",7.8269243793239
"313","LOC_Os01g04320",1.18589763323089
"314","LOC_Os01g04324",7.1474171142455
"315","LOC_Os01g04330",223.5510988469
"316","LOC_Os01g04340",1.29063245912599
"317","LOC_Os01g04350",381.790027995324
"318","LOC_Os01g04360",26.5746766673225
"319","LOC_Os01g04370",342.282022481868
"320","LOC_Os01g04380",228.975375062645
"321","LOC_Os01g04390",28.1882116587977
"322","LOC_Os01g04409",49.2717602221501
"323","LOC_Os01g04430",12.0024608866649
"324","LOC_Os01g04440",5.1815211546163
"325","LOC_Os01g04450",25.7696667891985
"326","LOC_Os01g04460",14.3594370877158
"327","LOC_Os01g04470",5.30493106334709
"328","LOC_Os01g04480",5.13346611576763
"329","LOC_Os01g04490",14.6991198522469
"330","LOC_Os01g04500",16.5423630071419
"331","LOC_Os01g04510",0.0847296390989999
"332","LOC_Os01g04520",11.2332298759958
"333","LOC_Os01g04530",11.971166168046
"334","LOC_Os01g04540",12.7472218847212
"335","LOC_Os01g04550",61.0038169770853
"336","LOC_Os01g04560",1.44382199248304
"337","LOC_Os01g04570",7.7906557067078
"338","LOC_Os01g04580",14.453426759381
"339","LOC_Os01g04590",20.422460506937
"340","LOC_Os01g04600",21.0795981552315
"341","LOC_Os01g04610",0.309621996680006
"342","LOC_Os01g04620",278.077129745956
"343","LOC_Os01g04630",242.381292520048
"344","LOC_Os01g04640",11.0072981827697
"345","LOC_Os01g04650",214.7716476739
"346","LOC_Os01g04660",60.8946182788512
"347","LOC_Os01g04670",31.9938533213804
"348","LOC_Os01g04680",0.0769139797296745
"349","LOC_Os01g04690",70.7694260007265
"350","LOC_Os01g04699",0.328114962330994
"351","LOC_Os01g04710",273.407988163491
"352","LOC_Os01g04720",42.3986911865884
"353","LOC_Os01g04730",474.463722013909
"354","LOC_Os01g04740",0.115349030114722
"355","LOC_Os01g04750",16.7179778949818
"356","LOC_Os01g04760",0
"357","LOC_Os01g04770",0
"358","LOC_Os01g04780",0.0141245293769755
"359","LOC_Os01g04790",0.0281870506928235
"360","LOC_Os01g04800",375.70297124553
"361","LOC_Os01g04814",217.455072357627
"362","LOC_Os01g04830",1.39517398329235
"363","LOC_Os01g04840",7.56125878306518
"364","LOC_Os01g04850",0
"365","LOC_Os01g04860",45.1113714859548
"366","LOC_Os01g04870",22.661287841104
"367","LOC_Os01g04880",58.9483609849025
"368","LOC_Os01g04900",38.5047113392881
"369","LOC_Os01g04910",52.2766871630285
"370","LOC_Os01g04920",135.907843722184
"371","LOC_Os01g04930",55.4566356735891
"372","LOC_Os01g04950",86.0128722179872
"373","LOC_Os01g04960",0.013272020059298
"374","LOC_Os01g04970",0.874317194334844
"375","LOC_Os01g04980",0.0407225703056427
"376","LOC_Os01g04990",21.2116153107591
"377","LOC_Os01g05000",0.0734582650904174
"378","LOC_Os01g05010",96.9684469590565
"379","LOC_Os01g05020",0.0597292763989919
"380","LOC_Os01g05030",0.0455080201135176
"381","LOC_Os01g05040",0.312778745253678
"382","LOC_Os01g05050",9.04657796423572
"383","LOC_Os01g05060",130.88762530031
"384","LOC_Os01g05064",185.86194473479
"385","LOC_Os01g05070",152.863881979503
"386","LOC_Os01g05080",61.6340654461193
"387","LOC_Os01g05090",84.982285707604
"388","LOC_Os01g05100",4.81127522761211
"389","LOC_Os01g05105",8.21032186315528
"390","LOC_Os01g05120",1.81817886120545
"391","LOC_Os01g05130",94.1602320600122
"392","LOC_Os01g05140",86.3129955023943
"393","LOC_Os01g05150",9.6706774442825
"394","LOC_Os01g05160",0.239565820824808
"395","LOC_Os01g05170",25.4951049642572
"396","LOC_Os01g05180",24.0199498357513
"397","LOC_Os01g05200",0.0214536555962514
"398","LOC_Os01g05210",1.01967975540808
"399","LOC_Os01g05220",17.0113537766071
"400","LOC_Os01g05240",0
"401","LOC_Os01g05250",9.77942643825548
"402","LOC_Os01g05260",27.2780568457504
"403","LOC_Os01g05280",11.1463918804802
"404","LOC_Os01g05289",41.4692198661682
"405","LOC_Os01g05300",0
"406","LOC_Os01g05310",2.49414193780938
"407","LOC_Os01g05320",0.0135209797420232
"408","LOC_Os01g05330",0.0648354938851364
"409","LOC_Os01g05340",0.446319803186749
"410","LOC_Os01g05350",0
"411","LOC_Os01g05360",0.141379144026209
"412","LOC_Os01g05370",0.0945117859649655
"413","LOC_Os01g05380",7.67891059538389
"414","LOC_Os01g05390",2.19739902368545
"415","LOC_Os01g05400",1.30177536454452
"416","LOC_Os01g05410",0.765263341581997
"417","LOC_Os01g05420",82.2517785320172
"418","LOC_Os01g05430",85.265744251944
"419","LOC_Os01g05440",12.0643486661969
"420","LOC_Os01g05450",20.4850294693309
"421","LOC_Os01g05460",22.7395877126908
"422","LOC_Os01g05470",222.887962417577
"423","LOC_Os01g05480",17.5877483972201
"424","LOC_Os01g05490",686.876796900859
"425","LOC_Os01g05500",179.539293978554
"426","LOC_Os01g05510",45.2839364198426
"427","LOC_Os01g05520",0
"428","LOC_Os01g05530",75.1065290386778
"429","LOC_Os01g05540",102.019208246388
"430","LOC_Os01g05550",0
"431","LOC_Os01g05560",108.299665320457
"432","LOC_Os01g05570",0
"433","LOC_Os01g05580",5.52462250917417
"434","LOC_Os01g05585",33.9629854724114
"435","LOC_Os01g05590",3.3037480842607
"436","LOC_Os01g05600",4.41185066536895
"437","LOC_Os01g05610",162.225103379986
"438","LOC_Os01g05620",12.8262088555537
"439","LOC_Os01g05630",205.382054667507
"440","LOC_Os01g05640",5.18145858577172
"441","LOC_Os01g05650",752.479755240951
"442","LOC_Os01g05660",33.4596785164449
"443","LOC_Os01g05670",371.533515182107
"444","LOC_Os01g05680",205.593100810664
"445","LOC_Os01g05694",290.933642784966
"446","LOC_Os01g05710",200.244077092632
"447","LOC_Os01g05720",63.902027493519
"448","LOC_Os01g05730",0.272926056332746
"449","LOC_Os01g05744",44.0373648489129
"450","LOC_Os01g05760",101.664567724001
"451","LOC_Os01g05770",14.4431212449226
"452","LOC_Os01g05780",94.1422099798583
"453","LOC_Os01g05790",60.3818515075613
"454","LOC_Os01g05800",149.284999818068
"455","LOC_Os01g05810",70.9099669067957
"456","LOC_Os01g05820",113.50281259145
"457","LOC_Os01g05830",125.93562768231
"458","LOC_Os01g05840",142.264236622475
"459","LOC_Os01g05850",2.75064186727979
"460","LOC_Os01g05860",10.0192177201653
"461","LOC_Os01g05870",11.109374544802
"462","LOC_Os01g05880",1.96901421360561
"463","LOC_Os01g05890",2.99917979532596
"464","LOC_Os01g05900",300.797295869993
"465","LOC_Os01g05940",5.59977261255648
"466","LOC_Os01g05960",7.84479593345416
"467","LOC_Os01g05970",504.63823394694
"468","LOC_Os01g05980",0.580029079419013
"469","LOC_Os01g06000",14.4625165204452
"470","LOC_Os01g06010",435.616198493609
"471","LOC_Os01g06020",75.5798673981292
"472","LOC_Os01g06030",1.90671921868135
"473","LOC_Os01g06040",3.32167287700395
"474","LOC_Os01g06050",45.067661138101
"475","LOC_Os01g06060",3.13362005544239
"476","LOC_Os01g06070",0.0795396401157465
"477","LOC_Os01g06080",3.53729357916791
"478","LOC_Os01g06090",0.0789157998011132
"479","LOC_Os01g06100",0.0399306198843798
"480","LOC_Os01g06110",0.0194618268368316
"481","LOC_Os01g06120",0.185954875627566
"482","LOC_Os01g06130",6.64214387858328
"483","LOC_Os01g06140",22.4244105877772
"484","LOC_Os01g06150",30.6149270875754
"485","LOC_Os01g06160",0.0161645829699655
"486","LOC_Os01g06170",0.0207643617466785
"487","LOC_Os01g06180",0.022772176407618
"488","LOC_Os01g06200",0.0966783368140134
"489","LOC_Os01g06210",0.293920905612618
"490","LOC_Os01g06220",124.476754563778
"491","LOC_Os01g06230",5.73234527917943
"492","LOC_Os01g06240",2.29153666184594
"493","LOC_Os01g06250",9.53926304140804
"494","LOC_Os01g06260",0.1129610040669
"495","LOC_Os01g06270",85.4592941592157
"496","LOC_Os01g06280",37.2603139579451
"497","LOC_Os01g06290",117.305662023723
"498","LOC_Os01g06300",0.0250401993607321
"499","LOC_Os01g06310",69.4284585143168
"500","LOC_Os01g06320",45.8962369434963
"501","LOC_Os01g06330",0.0433679909674218
"502","LOC_Os01g06340",9.01846896548205
"503","LOC_Os01g06350",0.737511532172707
"504","LOC_Os01g06360",0.305439665380385
"505","LOC_Os01g06370",0.429284211124306
"506","LOC_Os01g06380",0
"507","LOC_Os01g06390",0.168567387260116
"508","LOC_Os01g06400",0.0574108170786531
"509","LOC_Os01g06410",0.990407752674135
"510","LOC_Os01g06420",0.292584912717319
"511","LOC_Os01g06430",0.36756477783995
"512","LOC_Os01g06440",1.0656125771714
"513","LOC_Os01g06450",17.1114003837918
"514","LOC_Os01g06454",44.9041479647199
"515","LOC_Os01g06460",166.629956604823
"516","LOC_Os01g06470",110.581217686172
"517","LOC_Os01g06490",165.762319591413
"518","LOC_Os01g06500",25.4240472123066
"519","LOC_Os01g06510",52.957980728059
"520","LOC_Os01g06520",49.97768966936
"521","LOC_Os01g06530",0.431351393821056
"522","LOC_Os01g06540",3.15657808061104
"523","LOC_Os01g06550",74.658720298472
"524","LOC_Os01g06560",245.552725274293
"525","LOC_Os01g06570",1.01057547187765
"526","LOC_Os01g06580",94.3201801096089
"527","LOC_Os01g06590",318.773268738658
"528","LOC_Os01g06600",310.647540916164
"529","LOC_Os01g06610",0
"530","LOC_Os01g06620",23.0929642270012
"531","LOC_Os01g06630",102.186645321684
"532","LOC_Os01g06640",294.409462230382
"533","LOC_Os01g06650",0.367201344572841
"534","LOC_Os01g06660",65.5235922412679
"535","LOC_Os01g06670",0.465202782100282
"536","LOC_Os01g06680",14.9110381903673
"537","LOC_Os01g06690",0
"538","LOC_Os01g06700",0.0083044738450969
"539","LOC_Os01g06710",0
"540","LOC_Os01g06720",0.193816892938077
"541","LOC_Os01g06730",3.81085422277088
"542","LOC_Os01g06740",28.3575007558864
"543","LOC_Os01g06750",1.12155659851322
"544","LOC_Os01g06760",0.0271572590408689
"545","LOC_Os01g06770",0.0537202974035189
"546","LOC_Os01g06780",0
"547","LOC_Os01g06790",6.44245646985405
"548","LOC_Os01g06800",2.74851998970429
"549","LOC_Os01g06810",0.0275883133745596
"550","LOC_Os01g06820",0.0599075727464516
"551","LOC_Os01g06836",8.79513076770402
"552","LOC_Os01g06852",0.0552466193579341
"553","LOC_Os01g06870",67.4757179615714
"554","LOC_Os01g06876",117.745939458855
"555","LOC_Os01g06882",57.500210850637
"556","LOC_Os01g06890",15.1182301647555
"557","LOC_Os01g06900",17.2152592315368
"558","LOC_Os01g06910",24.8754712089155
"559","LOC_Os01g06920",13.1050008520834
"560","LOC_Os01g06940",71.1951620111598
"561","LOC_Os01g06950",0
"562","LOC_Os01g06960",140.212470531909
"563","LOC_Os01g06970",0.242934182010466
"564","LOC_Os01g06980",30.4084186110815
"565","LOC_Os01g06990",802.286888306383
"566","LOC_Os01g07000",0.175384706202711
"567","LOC_Os01g07010",256.640784279688
"568","LOC_Os01g07020",343.612686503033
"569","LOC_Os01g07030",303.601907907119
"570","LOC_Os01g07040",508.159972597189
"571","LOC_Os01g07050",654.041510664307
"572","LOC_Os01g07060",368.531154109877
"573","LOC_Os01g07070",33.2016804258721
"574","LOC_Os01g07080",54.8428322453273
"575","LOC_Os01g07090",187.155554780438
"576","LOC_Os01g07100",94.0802867741798
"577","LOC_Os01g07110",33.6528243617222
"578","LOC_Os01g07120",23.4875837573111
"579","LOC_Os01g07130",0.187252970058801
"580","LOC_Os01g07140",108.264912672878
"581","LOC_Os01g07150",4.94587045920166
"582","LOC_Os01g07160",0.361604267929032
"583","LOC_Os01g07170",71.1055616037987
"584","LOC_Os01g07180",0.0447345662844471
"585","LOC_Os01g07190",0.168676001593864
"586","LOC_Os01g07200",53.4881146378027
"587","LOC_Os01g07212",25.1752359673748
"588","LOC_Os01g07240",139.074191172525
"589","LOC_Os01g07250",128.29846795956
"590","LOC_Os01g07260",103.03975359445
"591","LOC_Os01g07270",17.1833374588534
"592","LOC_Os01g07280",15.6497446583533
"593","LOC_Os01g07300",23.4775078430312
"594","LOC_Os01g07310",183.70226323021
"595","LOC_Os01g07320",13.86110881364
"596","LOC_Os01g07330",19.5078995451495
"597","LOC_Os01g07340",2.85624571584213
"598","LOC_Os01g07350",19.0392230228844
"599","LOC_Os01g07360",40.1351551124575
"600","LOC_Os01g07364",0.533470332117578
"601","LOC_Os01g07370",559.521179501025
"602","LOC_Os01g07376",78.5814917332113
"603","LOC_Os01g07382",39.5407083482554
"604","LOC_Os01g07390",76.8428750221813
"605","LOC_Os01g07400",51.9133932339227
"606","LOC_Os01g07410",49.4110773767716
"607","LOC_Os01g07420",160.672413834756
"608","LOC_Os01g07430",11.2605967153212
"609","LOC_Os01g07450",6.77609519170956
"610","LOC_Os01g07460",2.36279464912414
"611","LOC_Os01g07470",0.176750747539973
"612","LOC_Os01g07480",28.7854851989966
"613","LOC_Os01g07490",126.638304940889
"614","LOC_Os01g07500",156.798550840829
"615","LOC_Os01g07510",0
"616","LOC_Os01g07520",93.0814244515826
"617","LOC_Os01g07530",135.901604768892
"618","LOC_Os01g07540",20.071963212066
"619","LOC_Os01g07550",0.131100123568536
"620","LOC_Os01g07560",37.844533106503
"621","LOC_Os01g07570",108.469572485271
"622","LOC_Os01g07590",97.5606090950119
"623","LOC_Os01g07600",6.25427312804065
"624","LOC_Os01g07610",30.3029654616505
"625","LOC_Os01g07620",11.6513820369782
"626","LOC_Os01g07630",93.9986408615378
"627","LOC_Os01g07640",12.3222540753424
"628","LOC_Os01g07650",14.864135868158
"629","LOC_Os01g07660",21.0856249235992
"630","LOC_Os01g07670",0
"631","LOC_Os01g07680",0.103562735199077
"632","LOC_Os01g07700",53.392466307627
"633","LOC_Os01g07710",1.55592438381163
"634","LOC_Os01g07720",57.9210783633715
"635","LOC_Os01g07730",50.7480597519075
"636","LOC_Os01g07740",147.766944989693
"637","LOC_Os01g07750",38.0609363692584
"638","LOC_Os01g07760",316.114040467001
"639","LOC_Os01g07770",56.3903970243289
"640","LOC_Os01g07780",85.62642821557
"641","LOC_Os01g07790",0.131212345335351
"642","LOC_Os01g07800",9.11400278034965
"643","LOC_Os01g07810",63.6114752631589
"644","LOC_Os01g07820",0.0287587344332396
"645","LOC_Os01g07830",0.0587282494563747
"646","LOC_Os01g07840",0.0165974142338369
"647","LOC_Os01g07850",52.7349259110957
"648","LOC_Os01g07860",0.0432233134674444
"649","LOC_Os01g07870",48.2655724497355
